x,y,z,Outputs
-0.087947518,0.008355515,-2.743634316,circular
-0.088167456,0.005574975,-6.744679235,circular
-0.066208116,0.002788877,6.573663772,circular
-0.045008136,-0.00142155,3.944318112,circular
-0.067478549,-0.002842392,-2.016421472,circular
-0.089859254,-0.00568195,-0.499926264,circular
-0.089635097,-0.008515844,4.662143184,circular
-0.089321589,-0.01134125,-5.635940161,circular
-0.088919043,-0.01415535,-3.797522489,circular
-0.088427861,-0.01695534,4.63574753,circular
-0.087848532,-0.019738429,3.231742133,circular
-0.087181634,-0.022501842,3.376703462,circular
-0.086427831,-0.025242825,-3.35320668,circular
-0.085587875,-0.027958645,-5.120326052,circular
-0.084662603,-0.030646595,-1.486447177,circular
-0.083652938,-0.033303996,1.708172785,circular
-0.082559886,-0.035928199,6.92521589,circular
-0.081384536,-0.038516587,-2.12208752,circular
-0.08012806,-0.041066582,-8.090298245,circular
-0.078791711,-0.043575641,-2.538569921,circular
-0.07737682,-0.046041262,6.759109502,circular
-0.075884799,-0.048460989,10.93835468,circular
-0.074317134,-0.050832408,-1.195716921,circular
-0.072675388,-0.053153157,-8.275384397,circular
-0.070961198,-0.055420922,-0.234218912,circular
-0.069176272,-0.057633441,2.094362111,circular
-0.06732239,-0.059788511,-6.397037597,circular
-0.065401399,-0.061883982,-2.043260175,circular
-0.063415215,-0.063917765,6.913025229,circular
-0.061365817,-0.065887834,2.329231305,circular
-0.059255248,-0.067792225,-2.720982059,circular
-0.057085612,-0.069629039,-0.80176041,circular
-0.054859072,-0.071396445,5.016671233,circular
-0.052577848,-0.073092682,0.600347373,circular
-0.050244212,-0.074716058,-6.3776575,circular
-0.047860492,-0.076264955,-0.027701955,circular
-0.045429064,-0.077737831,1.957023326,circular
-0.042952351,-0.079133215,-4.72260797,circular
-0.040432823,-0.080449717,3.484948186,circular
-0.03787299,-0.081686026,10.21408358,circular
-0.035275404,-0.082840908,-10.33617184,circular
-0.032642655,-0.083913213,-10.03634267,circular
-0.029977367,-0.084901871,11.7013919,circular
-0.027282197,-0.085805897,2.17350536,circular
-0.024559832,-0.086624389,-7.182761755,circular
-0.021812984,-0.087356533,5.080162062,circular
-0.019044393,-0.088001598,0.542492128,circular
-0.016256819,-0.088558941,-3.708609874,circular
-0.013453039,-0.089028006,8.739066298,circular
-0.010635849,-0.089408327,-1.186917966,circular
-0.007808056,-0.089699523,-9.082525494,circular
-0.004972481,-0.089901305,1.914850987,circular
-0.002131949,-0.090013471,1.083649876,circular
0.000710709,-0.09003591,4.80700631,circular
0.003552657,-0.089968599,2.795070221,circular
0.006391065,-0.089811605,-6.574740969,circular
0.009223102,-0.089565086,0.700376697,circular
0.012045945,-0.089229285,3.978862437,circular
0.01485678,-0.08880454,-10.58166003,circular
0.017652806,-0.088291271,-7.975556074,circular
0.023189298,-0.087001303,6.815255946,circular
0.025924245,-0.086225888,-13.57118264,circular
0.02863335,-0.085364521,-2.006249111,circular
0.031313913,-0.084418061,4.819528174,circular
0.033963262,-0.083387451,1.077867532,circular
0.036578755,-0.082273719,-2.271208925,circular
0.039157786,-0.081077975,0.57198307,circular
0.041697783,-0.07980141,4.183640897,circular
0.044196215,-0.078445298,-1.656813097,circular
0.046650592,-0.077010989,-2.555019575,circular
0.049058466,-0.075499915,-0.350249864,circular
0.051417437,-0.07391358,-3.203606871,circular
0.053725155,-0.072253567,0.076370356,circular
0.055979318,-0.07052153,8.044530706,circular
0.05817768,-0.068719195,2.711226124,circular
0.060318048,-0.06684836,-8.219227178,circular
0.062398291,-0.064910888,1.811833317,circular
0.064416334,-0.062908713,7.233744469,circular
0.066370165,-0.060843828,-9.084233619,circular
0.068257837,-0.058718293,-7.616352508,circular
0.070077467,-0.056534226,6.900217538,circular
0.071827244,-0.054293805,4.764052903,circular
0.073505421,-0.051999262,0.447134778,circular
0.075110326,-0.049652886,1.078114988,circular
0.07664036,-0.047257014,-0.545806782,circular
0.078093997,-0.044814036,-4.675414737,circular
0.079469788,-0.042326386,-3.307888706,circular
0.080766362,-0.039796544,4.853983186,circular
0.081982427,-0.037227032,-0.076859278,circular
0.083116769,-0.034620411,-1.890240853,circular
0.084168259,-0.03197928,0.307842296,circular
0.085135848,-0.029306271,-1.380250814,circular
0.086018572,-0.02660405,3.822746957,circular
0.086815551,-0.023875308,3.177613794,circular
0.08752599,-0.021122768,-0.457054915,circular
0.088149181,-0.018349171,0.031454895,circular
0.088684503,-0.015557284,-3.760607329,circular
0.089131423,-0.012749889,-2.193993439,circular
0.089489494,-0.009929785,1.297862612,circular
0.08975836,-0.007099782,-1.968866284,circular
0.089937754,-0.004262702,4.903414802,circular
0.090027495,-0.001421373,0.545498759,circular
0.090027495,0.001421373,-4.662797303,circular
0.089937754,0.004262702,-0.688163313,circular
0.08975836,0.007099782,-2.825461471,circular
0.089489494,0.009929785,2.08310552,circular
0.089131423,0.012749889,9.048384622,circular
0.088684503,0.015557284,-0.515095488,circular
0.088149181,0.018349171,-6.860844658,circular
0.08752599,0.021122768,1.00594501,circular
0.086815551,0.023875308,0.675473715,circular
0.086018572,0.02660405,1.696961343,circular
0.085135848,0.029306271,-0.292896476,circular
0.084168259,0.03197928,-1.31105772,circular
0.083116769,0.034620411,2.246159441,circular
0.081982427,0.037227032,-0.185355108,circular
0.080766362,0.039796544,-0.675535859,circular
0.079469788,0.042326386,1.218043402,circular
0.078093997,0.044814036,-3.199217151,circular
0.07664036,0.047257014,-5.894206968,circular
0.075110326,0.049652886,4.458914718,circular
0.073505421,0.051999262,-2.181026935,circular
0.071827244,0.054293805,-0.586030774,circular
0.070077467,0.056534226,12.1959173,circular
0.068257837,0.058718293,-5.889503263,circular
0.066370165,0.060843828,-4.531461281,circular
0.064416334,0.062908713,2.700052273,circular
0.062398291,0.064910888,-1.606976815,circular
0.060318048,0.06684836,4.712508397,circular
0.05817768,0.068719195,0.51088048,circular
0.055979318,0.07052153,4.737357476,circular
0.053725155,0.072253567,2.675717777,circular
0.051417437,0.07391358,-13.67724367,circular
0.049058466,0.075499915,-7.179755656,circular
0.046650592,0.077010989,4.249798596,circular
0.044196215,0.078445298,7.103738175,circular
0.041697783,0.07980141,4.036185287,circular
0.039157786,0.081077975,-5.401115209,circular
0.036578755,0.082273719,-4.568136957,circular
0.033963262,0.083387451,2.180955921,circular
0.031313913,0.084418061,4.33792447,circular
0.02863335,0.085364521,3.360018322,circular
0.025924245,0.086225888,1.40598823,circular
0.023189298,0.087001303,-1.826474361,circular
0.020431235,0.087689993,-10.42099469,circular
0.017652806,0.088291271,-4.169580875,circular
0.01485678,0.08880454,10.20075202,circular
0.012045945,0.089229285,1.39993088,circular
0.009223102,0.089565086,-0.074985029,circular
0.006391065,0.089811605,1.284074737,circular
0.003552657,0.089968599,-6.884257214,circular
0.000710709,0.09003591,0.826696969,circular
-0.002131949,0.090013471,6.622098348,circular
-0.004972481,0.089901305,-0.050177072,circular
-0.007808056,0.089699523,-5.822572234,circular
-0.010635849,0.089408327,0.014911949,circular
-0.013453039,0.089028006,10.70298698,circular
-0.016256819,0.088558941,-2.566840437,circular
-0.019044393,0.088001598,-11.21784666,circular
-0.021812984,0.087356533,1.690411895,circular
-0.024559832,0.086624389,3.121989,circular
-0.027282197,0.085805897,1.838019299,circular
-0.029977367,0.084901871,-3.731612018,circular
-0.032642655,0.083913213,-1.473567271,circular
-0.035275404,0.082840908,9.591804879,circular
-0.03787299,0.081686026,0.271032853,circular
-0.040432823,0.080449717,-5.796920203,circular
-0.042952351,0.079133215,2.379764574,circular
-0.045429064,0.077737831,-3.732431941,circular
-0.047860492,0.076264955,-1.070797532,circular
-0.050244212,0.074716058,7.572318129,circular
-0.052577848,0.073092682,-4.681128109,circular
-0.054859072,0.071396445,-5.283022316,circular
-0.057085612,0.069629039,2.207772783,circular
-0.059255248,0.067792225,1.759084776,circular
-0.061365817,0.065887834,-0.094208247,circular
-0.063415215,0.063917765,1.711282198,circular
-0.065401399,0.061883982,1.318510293,circular
-0.06732239,0.059788511,-3.758971299,circular
-0.069176272,0.057633441,4.666705922,circular
-0.070961198,0.055420922,2.574872892,circular
-0.072675388,0.053153157,-11.34516509,circular
-0.074317134,0.050832408,2.414314189,circular
-0.075884799,0.048460989,11.34119389,circular
-0.07737682,0.046041262,-5.755203042,circular
-0.078791711,0.043575641,-4.445401731,circular
-0.08012806,0.041066582,4.099349892,circular
-0.081384536,0.038516587,-2.48180715,circular
-0.082559886,0.035928199,-1.632098626,circular
-0.083652938,0.033303996,2.6472155,circular
-0.084662603,0.030646595,-0.983675366,circular
-0.085587875,0.027958645,-4.246641936,circular
-0.086427831,0.025242825,-2.683710054,circular
-0.087181634,0.022501842,6.79679132,circular
-0.087848532,0.019738429,8.673416172,circular
-0.088427861,0.01695534,-5.53862327,circular
-0.088919043,0.01415535,-2.771404309,circular
-0.089321589,0.01134125,1.775018751,circular
-0.089635097,0.008515844,-6.526763548,circular
-0.089859254,0.00568195,3.194037392,circular
-0.067478549,0.002842392,11.67097572,circular
-0.045008136,0.00142155,8.608996869,circular
-0.039964021,-0.001262235,-2.935485525,circular
-0.059916149,-0.002523842,1.499617331,circular
-0.079788623,-0.005045167,4.091752993,circular
-0.079589587,-0.007561464,3.343318281,circular
-0.079311214,-0.010070223,0.095659656,circular
-0.078953782,-0.012568944,-5.762210233,circular
-0.078517648,-0.015055136,3.238566989,circular
-0.078003245,-0.01752632,6.036145874,circular
-0.077411087,-0.019980034,-8.852475198,circular
-0.076741763,-0.022413832,-3.340808002,circular
-0.075995942,-0.024825287,5.162833226,circular
-0.075174367,-0.027211995,-0.467472255,circular
-0.074277856,-0.029571578,4.515431586,circular
-0.073307303,-0.031901684,4.139554879,circular
-0.072263676,-0.034199989,-7.362823152,circular
-0.071148015,-0.036464203,-1.742995245,circular
-0.069961432,-0.038692068,5.537548605,circular
-0.06870511,-0.040881364,-6.410063416,circular
-0.067380301,-0.043029909,-4.669606247,circular
-0.065988326,-0.045135561,3.772290247,circular
-0.064530573,-0.047196221,4.823614831,circular
-0.063008494,-0.049209834,2.697444574,circular
-0.061423607,-0.051174394,-4.152707881,circular
-0.059777491,-0.053087943,-2.9910386,circular
-0.058071788,-0.054948572,2.680836832,circular
-0.056308198,-0.056754427,3.283818798,circular
-0.054488478,-0.058503708,-2.564632436,circular
-0.052614443,-0.060194672,-0.656863951,circular
-0.050687961,-0.061825632,4.679573158,circular
-0.048710952,-0.063394962,-2.077324008,circular
-0.046685387,-0.0649011,-2.734993995,circular
-0.044613285,-0.066342542,0.313244054,circular
-0.042496711,-0.067717853,-4.644177264,circular
-0.040337776,-0.069025661,3.124359886,circular
-0.038138631,-0.070264663,5.659439092,circular
-0.035901469,-0.071433624,-4.780759314,circular
-0.03362852,-0.072531378,-6.75036591,circular
-0.031322048,-0.073556831,5.854530543,circular
-0.028984355,-0.074508961,9.048588945,circular
-0.026617769,-0.075386819,-5.591715706,circular
-0.024224649,-0.07618953,-5.309384415,circular
-0.021807383,-0.076916293,4.461173245,circular
-0.019368378,-0.077566385,4.543897513,circular
-0.016910066,-0.078139157,-9.054188915,circular
-0.014434898,-0.078634037,-5.564987804,circular
-0.011945341,-0.079050534,9.191656615,circular
-0.009443877,-0.079388232,3.170629724,circular
-0.006932998,-0.079646793,-1.931437817,circular
-0.004415209,-0.079825961,0.311201832,circular
-0.001893019,-0.079925557,-2.045843474,circular
0.000631059,-0.079945481,-3.313611567,circular
0.003154507,-0.079885713,6.333593135,circular
0.005674811,-0.079746314,3.729843463,circular
0.008189458,-0.079527422,-5.884076978,circular
0.010695942,-0.079229256,-2.204330273,circular
0.013191763,-0.078852112,-0.176476796,circular
0.015674435,-0.078396366,-1.880928233,circular
0.018141483,-0.077862473,4.161177279,circular
0.020590446,-0.077250965,5.939368588,circular
0.023018884,-0.076562452,-2.265956603,circular
0.025424377,-0.07579762,-4.337013626,circular
0.027804526,-0.074957231,-3.179562869,circular
0.030156959,-0.074042123,-1.756705457,circular
0.032479331,-0.073053208,1.477730496,circular
0.034769327,-0.071991472,7.526514961,circular
0.037024664,-0.070857973,-2.818523072,circular
0.039243094,-0.069653842,-6.169628331,circular
0.041422405,-0.068380278,9.174184079,circular
0.043560426,-0.067038551,-1.756154372,circular
0.045655025,-0.065629999,-4.181854768,circular
0.047704114,-0.064156026,3.643492544,circular
0.049705651,-0.0626181,-2.163700194,circular
0.051657639,-0.061017755,0.517768549,circular
0.053558135,-0.059356586,-3.24318951,circular
0.055405242,-0.05763625,-0.110256987,circular
0.05719712,-0.05585846,6.431725069,circular
0.058931983,-0.054024989,-3.933784335,circular
0.060608101,-0.052137666,-2.498971636,circular
0.062223804,-0.05019837,2.474083146,circular
0.063777481,-0.048209035,2.993692515,circular
0.065267583,-0.046171645,4.045506117,circular
0.066692625,-0.044088229,-6.149378119,circular
0.068051186,-0.041960866,-7.227438658,circular
0.069341912,-0.039791675,1.113699796,circular
0.070563517,-0.037582818,3.576604246,circular
0.071714782,-0.035336499,5.103849595,circular
0.072794561,-0.033054955,2.223409367,circular
0.073801776,-0.030740461,-3.507364572,circular
0.074735424,-0.028395325,0.393174841,circular
0.075594575,-0.026021884,3.715469033,circular
0.07637837,-0.023622503,-8.33761127,circular
0.077086031,-0.021199575,-6.658372319,circular
0.07771685,-0.018755514,8.91672123,circular
0.0782702,-0.016292758,1.972069096,circular
0.078745528,-0.013813761,1.426956485,circular
0.07914236,-0.011320994,8.706866411,circular
0.079460302,-0.008816942,-7.888035235,circular
0.079699037,-0.006304101,-9.785864916,circular
0.079858325,-0.003784976,5.649104566,circular
0.079938009,-0.001262078,0.444276298,circular
0.079938009,0.001262078,-7.011440847,circular
0.079858325,0.003784976,7.719643301,circular
0.079699037,0.006304101,7.398938826,circular
0.079460302,0.008816942,-6.270607907,circular
0.07914236,0.011320994,-2.196958414,circular
0.078745528,0.013813761,-1.562828794,circular
0.0782702,0.016292758,2.221746065,circular
0.07771685,0.018755514,2.88583104,circular
0.077086031,0.021199575,-5.258616431,circular
0.07637837,0.023622503,-2.528428354,circular
0.075594575,0.026021884,-0.149136515,circular
0.074735424,0.028395325,4.472645629,circular
0.073801776,0.030740461,5.655375497,circular
0.072794561,0.033054955,-4.257041737,circular
0.071714782,0.035336499,-4.377304904,circular
0.070563517,0.037582818,3.885945135,circular
0.069341912,0.039791675,1.873524565,circular
0.068051186,0.041960866,1.191218304,circular
0.066692625,0.044088229,0.912928099,circular
0.065267583,0.046171645,-7.400463566,circular
0.063777481,0.048209035,-2.621793798,circular
0.062223804,0.05019837,3.52926975,circular
0.060608101,0.052137666,1.971007764,circular
0.058931983,0.054024989,0.759929706,circular
0.05719712,0.05585846,-1.980110205,circular
0.055405242,0.05763625,1.719610057,circular
0.053558135,0.059356586,0.152107436,circular
0.051657639,0.061017755,0.390053351,circular
0.049705651,0.0626181,4.625484892,circular
0.047704114,0.064156026,-10.14124531,circular
0.045655025,0.065629999,-5.997145762,circular
0.043560426,0.067038551,13.64922897,circular
0.041422405,0.068380278,5.131576264,circular
0.039243094,0.069653842,-5.322193524,circular
0.037024664,0.070857973,-7.761704306,circular
0.034769327,0.071991472,-1.999105691,circular
0.032479331,0.073053208,5.261221404,circular
0.030156959,0.074042123,3.681662694,circular
0.027804526,0.074957231,2.389534893,circular
0.025424377,0.07579762,-2.163719655,circular
0.023018884,0.076562452,-5.598948652,circular
0.020590446,0.077250965,0.843343332,circular
0.018141483,0.077862473,3.419123511,circular
0.015674435,0.078396366,-4.644966046,circular
0.013191763,0.078852112,2.095096269,circular
0.010695942,0.079229256,8.245314202,circular
0.008189458,0.079527422,-3.070603819,circular
0.005674811,0.079746314,-4.305493506,circular
0.003154507,0.079885713,4.143897063,circular
0.000631059,0.079945481,-4.234239176,circular
-0.001893019,0.079925557,-5.335471061,circular
-0.004415209,0.079825961,7.600008709,circular
-0.006932998,0.079646793,4.726926797,circular
-0.009443877,0.079388232,-4.851397987,circular
-0.011945341,0.079050534,-4.150686283,circular
-0.014434898,0.078634037,-0.695223841,circular
-0.016910066,0.078139157,-0.070846923,circular
-0.019368378,0.077566385,10.20457686,circular
-0.021807383,0.076916293,-2.175640428,circular
-0.024224649,0.07618953,-10.84841501,circular
-0.026617769,0.075386819,4.62024651,circular
-0.028984355,0.074508961,-4.790690922,circular
-0.031322048,0.073556831,1.582437348,circular
-0.03362852,0.072531378,13.22847883,circular
-0.035901469,0.071433624,-7.277822582,circular
-0.038138631,0.070264663,-6.513471815,circular
-0.040337776,0.069025661,5.92487302,circular
-0.042496711,0.067717853,4.537493096,circular
-0.044613285,0.066342542,-0.386919944,circular
-0.046685387,0.0649011,-6.370143421,circular
-0.048710952,0.063394962,1.359786559,circular
-0.050687961,0.061825632,1.635138503,circular
-0.052614443,0.060194672,-0.499087702,circular
-0.054488478,0.058503708,2.739642011,circular
-0.056308198,0.056754427,-5.721526971,circular
-0.058071788,0.054948572,1.150520363,circular
-0.059777491,0.053087943,7.197466053,circular
-0.061423607,0.051174394,-7.604540275,circular
-0.063008494,0.049209834,-7.002837061,circular
-0.064530573,0.047196221,8.167043291,circular
-0.065988326,0.045135561,5.61301012,circular
-0.067380301,0.043029909,-5.334194896,circular
-0.06870511,0.040881364,0.199944452,circular
-0.069961432,0.038692068,-1.099480328,circular
-0.071148015,0.036464203,-2.40447149,circular
-0.072263676,0.034199989,4.126661784,circular
-0.073307303,0.031901684,-4.079298753,circular
-0.074277856,0.029571578,-0.320508494,circular
-0.075174367,0.027211995,6.769085019,circular
-0.075995942,0.024825287,0.980235627,circular
-0.076741763,0.022413832,-9.010665277,circular
-0.077411087,0.019980034,-0.744845952,circular
-0.078003245,0.01752632,9.806873118,circular
-0.078517648,0.015055136,-0.583392751,circular
-0.078953782,0.012568944,-0.381293533,circular
-0.079311214,0.010070223,-1.830504295,circular
-0.079589587,0.007561464,-7.016318373,circular
-0.079788623,0.005045167,0.061976837,circular
-0.059916149,0.002523842,10.56932874,circular
-0.046273519,-0.001461516,10.04696035,circular
-0.069375678,-0.002922304,12.18542254,circular
-0.092385607,-0.005841695,3.286783257,circular
-0.092155148,-0.008755264,-3.702936707,circular
-0.091832825,-0.011660104,0.602648061,circular
-0.091418962,-0.014553322,-0.445856773,circular
-0.090913971,-0.017432032,3.189326977,circular
-0.090318354,-0.020293366,-1.967608543,circular
-0.089632707,-0.023134471,-4.440738514,circular
-0.088857711,-0.025952515,11.87833706,circular
-0.08799414,-0.028744689,1.266420071,circular
-0.087042855,-0.03150821,-13.3195062,circular
-0.086004803,-0.034240323,-0.002805567,circular
-0.08488102,-0.036938304,4.743702827,circular
-0.083672626,-0.039599464,-0.264222162,circular
-0.082380825,-0.042221151,-6.068516657,circular
-0.081006905,-0.04480075,3.433038637,circular
-0.079552235,-0.047335692,8.052869495,circular
-0.078018266,-0.049823448,-7.902721593,circular
-0.076406527,-0.052261539,-1.220397155,circular
-0.074718624,-0.054647534,8.304765392,circular
-0.07295624,-0.056979056,-2.17086892,circular
-0.071121132,-0.05925378,0.564436699,circular
-0.069215129,-0.061469438,1.300430233,circular
-0.06724013,-0.063623822,-7.5845893,circular
-0.065198105,-0.065714785,2.976857174,circular
-0.063091089,-0.067740242,3.32528107,circular
-0.060921183,-0.069698173,-2.246639303,circular
-0.058690549,-0.071586628,-0.307388845,circular
-0.056401411,-0.073403724,-3.691306811,circular
-0.05405605,-0.07514765,0.328628287,circular
-0.051656806,-0.076816666,1.242916125,circular
-0.049206069,-0.078409111,3.285147744,circular
-0.046706282,-0.079923395,5.34206678,circular
-0.044159938,-0.08135801,-2.892321926,circular
-0.041569573,-0.082711525,-8.016748113,circular
-0.038937772,-0.083982592,-4.929100405,circular
-0.036267156,-0.085169943,3.62529372,circular
-0.033560389,-0.086272395,6.556280708,circular
-0.030820167,-0.087288849,3.09442913,circular
-0.028049224,-0.088218291,-0.014416952,circular
-0.02525032,-0.089059796,-3.860582758,circular
-0.022426247,-0.089812523,-5.499705087,circular
-0.019579818,-0.090475724,2.234804496,circular
-0.016713872,-0.091048736,6.251119799,circular
-0.013831265,-0.091530989,2.146537077,circular
-0.010934871,-0.091922002,-6.37520561,circular
-0.008027576,-0.092221385,-5.409125653,circular
-0.00511228,-0.09242884,3.507275031,circular
-0.002191888,-0.09254416,-0.401949211,circular
0.00073069,-0.092567229,3.665520576,circular
0.003652539,-0.092498026,6.587040077,circular
0.006570747,-0.092336619,-2.703646215,circular
0.009482405,-0.092083168,-8.439697325,circular
0.012384611,-0.091737927,-2.180473586,circular
0.015274472,-0.09130124,9.117255473,circular
0.018149107,-0.090773541,4.904877475,circular
0.02100565,-0.090155358,-4.979538347,circular
0.023841254,-0.089447305,-5.973582284,circular
0.026653093,-0.08865009,-0.797498037,circular
0.029438364,-0.087764506,0.915880061,circular
0.03219429,-0.086791437,0.378344676,circular
0.034918124,-0.085731852,-0.264330033,circular
0.03760715,-0.084586808,2.408870479,circular
0.040258689,-0.083357446,8.373895109,circular
0.042870098,-0.082044991,-1.371198667,circular
0.045438772,-0.080650752,-9.843865014,circular
0.047962152,-0.079176119,-2.618870371,circular
0.050437723,-0.077622561,7.331897785,circular
0.052863015,-0.075991627,2.001950659,circular
0.055235613,-0.074284944,-5.588846719,circular
0.057553151,-0.072504211,6.321606083,circular
0.059813319,-0.070651205,-2.198204773,circular
0.062013864,-0.068727772,-12.77885413,circular
0.064152591,-0.066735829,5.566060971,circular
0.06622737,-0.064677363,12.31979615,circular
0.068236132,-0.062554425,-1.234880791,circular
0.070176875,-0.060369132,-4.928008661,circular
0.072047664,-0.058123661,-0.441342381,circular
0.073846635,-0.055820251,-0.470760755,circular
0.075571993,-0.053461198,3.150401125,circular
0.07722202,-0.051048855,-1.03151877,circular
0.07879507,-0.048585624,-6.034708374,circular
0.080289575,-0.046073962,1.371471757,circular
0.081704046,-0.043516373,2.922224034,circular
0.083037073,-0.040915406,-2.382112926,circular
0.084287326,-0.038273653,1.156818902,circular
0.08545356,-0.035593749,4.785350882,circular
0.086534612,-0.032878363,-5.514599244,circular
0.087529404,-0.030130204,-6.005287798,circular
0.088436946,-0.027352011,7.734612188,circular
0.089256331,-0.024546552,3.070519922,circular
0.089986744,-0.021716625,-2.312673898,circular
0.090627456,-0.01886505,-2.442242641,circular
0.091177828,-0.01599467,-2.457634687,circular
0.091637313,-0.013108346,5.362474544,circular
0.092005451,-0.010208956,3.772418908,circular
0.092281877,-0.007299389,1.207960486,circular
0.092466314,-0.004382546,-5.038667993,circular
0.092558578,-0.001461334,-4.583708509,circular
0.092558578,0.001461334,1.368575905,circular
0.092466314,0.004382546,0.610388582,circular
0.092281877,0.007299389,2.734855813,circular
0.092005451,0.010208956,0.610626385,circular
0.091637313,0.013108346,-1.306079607,circular
0.091177828,0.01599467,-4.866870026,circular
0.090627456,0.01886505,1.977840747,circular
0.089986744,0.021716625,8.13632473,circular
0.089256331,0.024546552,-1.323555819,circular
0.088436946,0.027352011,-2.855695741,circular
0.087529404,0.030130204,-2.123471739,circular
0.086534612,0.032878363,-2.738851034,circular
0.08545356,0.035593749,1.172709747,circular
0.084287326,0.038273653,2.105389269,circular
0.083037073,0.040915406,-3.489381984,circular
0.081704046,0.043516373,-3.502741353,circular
0.080289575,0.046073962,6.333490133,circular
0.07879507,0.048585624,4.441497715,circular
0.07722202,0.051048855,-5.169219235,circular
0.075571993,0.053461198,-4.675486539,circular
0.073846635,0.055820251,5.318893608,circular
0.072047664,0.058123661,8.951957781,circular
0.070176875,0.060369132,-3.017623631,circular
0.068236132,0.062554425,-9.169078655,circular
0.06622737,0.064677363,0.919648013,circular
0.064152591,0.066735829,3.555783157,circular
0.062013864,0.068727772,-2.275209629,circular
0.059813319,0.070651205,1.811414809,circular
0.057553151,0.072504211,3.262257091,circular
0.055235613,0.074284944,-1.171513957,circular
0.052863015,0.075991627,-1.993897973,circular
0.050437723,0.077622561,-3.857810373,circular
0.047962152,0.079176119,-1.017157896,circular
0.045438772,0.080650752,4.97610575,circular
0.042870098,0.082044991,2.473060651,circular
0.040258689,0.083357446,2.069191411,circular
0.03760715,0.084586808,-1.459383315,circular
0.034918124,0.085731852,-6.027343868,circular
0.03219429,0.086791437,4.092225552,circular
0.029438364,0.087764506,3.29834745,circular
0.026653093,0.08865009,-10.65196266,circular
0.023841254,0.089447305,-5.36157712,circular
0.02100565,0.090155358,7.315068488,circular
0.018149107,0.090773541,1.506461864,circular
0.015274472,0.09130124,1.448121776,circular
0.012384611,0.091737927,8.077197566,circular
0.009482405,0.092083168,-3.068818856,circular
0.006570747,0.092336619,-6.702349543,circular
0.003652539,0.092498026,2.379572467,circular
0.00073069,0.092567229,7.989492274,circular
-0.002191888,0.09254416,-3.585147573,circular
-0.00511228,0.09242884,-10.8369371,circular
-0.008027576,0.092221385,1.285987829,circular
-0.010934871,0.091922002,3.982768509,circular
-0.013831265,0.091530989,3.611767993,circular
-0.016713872,0.091048736,2.754251373,circular
-0.019579818,0.090475724,-5.264518979,circular
-0.022426247,0.089812523,-9.392918754,circular
-0.02525032,0.089059796,2.943175781,circular
-0.028049224,0.088218291,10.44493337,circular
-0.030820167,0.087288849,4.375869292,circular
-0.033560389,0.086272395,-4.853891768,circular
-0.036267156,0.085169943,-6.623872639,circular
-0.038937772,0.083982592,2.094693498,circular
-0.041569573,0.082711525,4.997470743,circular
-0.044159938,0.08135801,1.626950076,circular
-0.046706282,0.079923395,-9.381522704,circular
-0.049206069,0.078409111,-3.204766148,circular
-0.051656806,0.076816666,12.22533617,circular
-0.05405605,0.07514765,-2.158797319,circular
-0.056401411,0.073403724,-10.89581262,circular
-0.058690549,0.071586628,1.606051171,circular
-0.060921183,0.069698173,1.24111387,circular
-0.063091089,0.067740242,8.243552002,circular
-0.065198105,0.065714785,7.422466366,circular
-0.06724013,0.063623822,-14.34872205,circular
-0.069215129,0.061469438,-3.031941035,circular
-0.071121132,0.05925378,13.63809405,circular
-0.07295624,0.056979056,6.31107098,circular
-0.074718624,0.054647534,-8.657972315,circular
-0.076406527,0.052261539,-11.8283827,circular
-0.078018266,0.049823448,-1.318310708,circular
-0.079552235,0.047335692,3.872314064,circular
-0.081006905,0.04480075,9.412860606,circular
-0.082380825,0.042221151,2.697182187,circular
-0.083672626,0.039599464,-7.152006246,circular
-0.08488102,0.036938304,1.644629559,circular
-0.086004803,0.034240323,-1.660933729,circular
-0.087042855,0.03150821,-7.080807044,circular
-0.08799414,0.028744689,4.66006619,circular
-0.088857711,0.025952515,4.036691557,circular
-0.089632707,0.023134471,3.102646237,circular
-0.090318354,0.020293366,-2.362339072,circular
-0.090913971,0.017432032,-5.583137142,circular
-0.091418962,0.014553322,2.193436802,circular
-0.091832825,0.011660104,-0.485238641,circular
-0.092155148,0.008755264,3.636679317,circular
-0.092385607,0.005841695,0.124324573,circular
-0.069375678,0.002922304,-10.70848548,circular
-0.046273519,0.001461516,-11.20380197,circular
-0.042810193,-0.00135213,-8.972526527,circular
-0.064183278,-0.002703585,-7.596789242,circular
-0.085471037,-0.005404476,0.98128476,circular
-0.085257826,-0.008099979,1.393703077,circular
-0.084959628,-0.010787407,1.039116788,circular
-0.08457674,-0.013464083,5.966211488,circular
-0.084109545,-0.016127338,-5.390113331,circular
-0.083558507,-0.018774516,-9.088754035,circular
-0.082924176,-0.021402979,3.007117556,circular
-0.082207185,-0.024010108,10.50905395,circular
-0.081408248,-0.026593303,-1.281859199,circular
-0.080528161,-0.029149988,-5.432974459,circular
-0.079567802,-0.031677617,5.926613481,circular
-0.078528128,-0.034173669,-3.323157114,circular
-0.077410176,-0.036635655,1.937978305,circular
-0.076215059,-0.039061123,8.480487582,circular
-0.07494397,-0.041447653,-8.940127975,circular
-0.073598174,-0.043792868,-7.714839037,circular
-0.072179015,-0.046094428,1.579503174,circular
-0.070687906,-0.048350041,1.654846374,circular
